target_month,permno,ticker,company_name,weight,ret_exc_lead1m,pred
2022-10-31,72726,STT,STATE STREET CORP,0.01,0.214578,0.03426382874712355
2022-10-31,14641,ZEN,ZENDESK INC,0.01,0.005426,0.03382139145773586
2022-10-31,58246,NTRS,NORTHERN TRUST CORP,0.01,-0.016469,0.03378277763107274
2022-10-31,91356,HOMB,HOME BANCSHARES INC,0.01,0.130059,0.03371809005436367
2022-10-31,22027,JXN,JACKSON FINANCIAL INC,0.01,0.380015,0.033116493987802406
2022-10-31,80072,VLY,VALLEY NATIONAL BANCORP,0.01,0.096747,0.03289817244939502
2022-10-31,78829,UMBF,U M B FINANCIAL CORP,0.01,-0.015021,0.032341075928078444
2022-10-31,14316,KPTI,KARYOPHARM THERAPEUTICS INC,0.01,-0.130532,0.03228347117699511
2022-10-31,90634,AX,AXOS FINANCIAL INC,0.01,0.135856,0.0318511780887737
2022-10-31,90177,ACAD,ACADIA PHARMACEUTICALS,0.01,-0.022498,0.03180661369904488
2022-10-31,88949,SGEN,SEAGEN INC,0.01,-0.072999,0.031688559705768574
2022-10-31,18134,UPWK,UPWORK INC,0.01,-0.014809,0.030925442178298648
2022-10-31,10629,FNB,F N B CORP PA,0.01,0.243363,0.030920122386862092
2022-10-31,14670,SFBS,SERVISFIRST BANCSHARES INC,0.01,-0.060702000000000006,0.03087443294964703
2022-10-31,90162,GNW,GENWORTH FINANCIAL INC,0.01,0.331959,0.030826684981601595
2022-10-31,13046,UI,UBIQUITI INC,0.01,0.178863,0.0305209368484738
2022-10-31,80498,ABCB,AMERIS BANCORP,0.01,0.149764,0.030315958218781074
2022-10-31,41187,HE,HAWAIIAN ELECTRIC INDUSTRIES INC,0.01,0.095192,0.029777105203826343
2022-10-31,90248,DPZ,DOMINOS PIZZA INC,0.01,0.06872400000000001,0.029682617262199607
2022-10-31,15541,RPD,RAPID7 INC,0.01,0.052918,0.029508418638674015
2022-10-31,86444,INO,INOVIO PHARMACEUTICALS INC,0.01,0.249847,0.029154651933929226
2022-10-31,35554,MTB,M & T BANK CORP,0.01,-0.047416,0.02905664346461997
2022-10-31,86783,BKNG,BOOKING HOLDINGS INC,0.01,0.135373,0.02901814502046934
2022-10-31,80539,NKTR,NEKTAR THERAPEUTICS,0.01,0.172673,0.028963204149799696
2022-10-31,16182,PI,IMPINJ INC,0.01,0.430011,0.028935542687023676
2022-10-31,11786,SIVB,S V B FINANCIAL GROUP,0.01,-0.314496,0.028595355790947963
2022-10-31,20447,PLTK,PLAYTIKA HOLDING CORP,0.01,0.004063,0.028594250404954804
2022-10-31,89395,PNFP,PINNACLE FINANCIAL PARTNERS INC,0.01,0.020978,0.028463330779054965
2022-10-31,78840,IAC,IAC INC,0.01,-0.123309,0.028264533640393028
2022-10-31,14889,CFG,CITIZENS FINANCIAL GROUP INC,0.01,0.188011,0.028174651652020447
2022-10-31,21029,RUM,RUMBLE INC,0.01,-0.01049,0.0279433334812598
2022-10-31,27888,CFR,CULLEN FROST BANKERS INC,0.01,0.17034,0.02772677251427908
2022-10-31,89455,RUSHA,RUSH ENTERPRISES INC,0.01,0.135156,0.027538398830828047
2022-10-31,19635,HRMY,HARMONY BIOSCIENCES HLDGS INC,0.01,0.17175300000000002,0.02752716111096601
2022-10-31,38295,SPB,SPECTRUM BRANDS HOLDINGS INC NEW,0.01,0.179841,0.027525028656233824
2022-10-31,21125,ZIP,ZIPRECRUITER INC,0.01,0.014037,0.027343778865765743
2022-10-31,89195,PFG,PRINCIPAL FINANCIAL GROUP INC,0.01,0.21915600000000002,0.02727447443702561
2022-10-31,15847,KURA,KURA ONCOLOGY INC,0.01,0.133837,0.027129944358717996
2022-10-31,89258,PRU,PRUDENTIAL FINANCIAL INC,0.01,0.22395,0.027041281486866266
2022-10-31,15022,VBTX,VERITEX HOLDINGS INC,0.01,0.185338,0.026775229701808616
2022-10-31,15145,BOX,BOX INC,0.01,0.188735,0.02675215953949558
2022-10-31,91463,CVLT,COMMVAULT SYSTEMS INC,0.01,0.145675,0.026613302072066077
2022-10-31,59408,BAC,BANK OF AMERICA CORP,0.01,0.19105,0.026588883084947657
2022-10-31,18062,ELAN,ELANCO ANIMAL HEALTH INC,0.01,0.060526,0.026384276694937876
2022-10-31,88159,EXEL,EXELIXIS INC,0.01,0.055070999999999995,0.026353197504787953
2022-10-31,87952,GBCI,GLACIER BANCORP INC NEW,0.01,0.17129,0.026325194854149577
2022-10-31,19413,ACI,ALBERTSONS COMPANIES INC,0.01,0.097222,0.026206911076324453
2022-10-31,17342,DBX,DROPBOX INC,0.01,0.047382999999999995,0.02612783688077807
2022-10-31,12068,ONB,OLD NATIONAL BANCORP,0.01,0.185287,0.026107800361399282
2022-10-31,35044,RF,REGIONS FINANCIAL CORP NEW,0.01,0.09134500000000001,0.026102842528636275
2022-10-31,14318,NMIH,N M I HOLDINGS INC,0.01,0.074256,0.026024410752879056
2022-10-31,16932,ROKU,ROKU INC,0.01,-0.017575,0.02602330067924542
2022-10-31,26710,L,LOEWS CORP,0.01,0.141734,0.025709213978208734
2022-10-31,84636,WTFC,WINTRUST FINANCIAL CORP,0.01,0.14568,0.025681868060729293
2022-10-31,85741,HOPE,HOPE BANCORP INC,0.01,0.071249,0.025650062560889263
2022-10-31,76504,CATY,CATHAY GENERAL BANCORP,0.01,0.18332,0.025627634562155388
2022-10-31,83989,GTN,GRAY TELEVISION INC,0.01,-0.014199,0.025524854376231473
2022-10-31,36397,FHN,FIRST HORIZON CORP,0.01,0.067979,0.025501348178864826
2022-10-31,21120,VMEO,VIMEO INC,0.01,-0.052327000000000005,0.02545308111992317
2022-10-31,66157,USB,U S BANCORP DEL,0.01,0.050499999999999996,0.025387456224640285
2022-10-31,50948,SMTC,SEMTECH CORP,0.01,-0.060811000000000004,0.025206057777360378
2022-10-31,15222,IOVA,IOVANCE BIOTHERAPEUTICS INC,0.01,-0.027379,0.025153535667059655
2022-10-31,15318,ASB,ASSOCIATED BANC CORP,0.01,0.210322,0.025121643156074448
2022-10-31,83272,HUBG,HUB GROUP INC,0.01,0.12263700000000001,0.02506661367067038
2022-10-31,17367,LPRO,OPEN LENDING CORP,0.01,-0.110536,0.025041859095903205
2022-10-31,81577,WAFD,WASHINGTON FEDERAL INC,0.01,0.28853399999999996,0.025039213076322505
2022-10-31,88343,PACW,PACWEST BANCORP DE,0.01,0.09767300000000001,0.024963413338492196
2022-10-31,89826,TCBI,TEXAS CAPITAL BANCSHARES INC,0.01,0.014105,0.02491944338938462
2022-10-31,87842,MET,METLIFE INC,0.01,0.202181,0.02488929225739877
2022-10-31,25081,CMA,COMERICA INC,0.01,-0.010766000000000001,0.024827269366184977
2022-10-31,81055,COF,CAPITAL ONE FINANCIAL CORP,0.01,0.14793900000000001,0.024810901792337005
2022-10-31,81241,AZTA,AZENTA INC,0.01,0.033603999999999995,0.024764105705447917
2022-10-31,10777,FCNCA,FIRST CITIZENS BANCSHARES INC NC,0.01,0.028635,0.02474717314794295
2022-10-31,82598,NTAP,NETAPP INC,0.01,0.125999,0.024649651984463755
2022-10-31,80306,BCRX,BIOCRYST PHARMACEUTICALS INC,0.01,0.057197,0.02461347448540183
2022-10-31,90037,HTH,HILLTOP HOLDINGS INC,0.01,0.162663,0.024546067185071182
2022-10-31,86356,EBAY,EBAY INC,0.01,0.079988,0.024538710165304716
2022-10-31,19854,EBC,EASTERN BANKSHARES INC,0.01,-0.026258,0.024534169504654063
2022-10-31,15490,LITE,LUMENTUM HOLDINGS INC,0.01,0.083425,0.024510862565695714
2022-10-31,90353,BECN,BEACON ROOFING SUPPLY INC,0.01,0.027461,0.024410432366999784
2022-10-31,13837,EVTC,EVERTEC INC,0.01,0.141533,0.024406181893273697
2022-10-31,91500,EXLS,EXLSERVICE HOLDINGS INC,0.01,0.23172600000000002,0.024384184952081826
2022-10-31,16140,TWLO,TWILIO INC,0.01,0.07331700000000001,0.024292769471936728
2022-10-31,86719,EWBC,EAST WEST BANCORP INC,0.01,0.06961200000000001,0.024198285696986316
2022-10-31,13600,QLYS,QUALYS INC,0.01,0.020415,0.02413789035673126
2022-10-31,16253,FHB,FIRST HAWAIIAN INC,0.01,0.036244,0.024117079509087654
2022-10-31,76684,HWC,HANCOCK WHITNEY CORP,0.01,0.217276,0.024106818807979345
2022-10-31,15546,Z,ZILLOW GROUP INC,0.01,0.07631700000000001,0.024083700173690645
2022-10-31,16968,MDB,MONGODB INC,0.01,-0.08054,0.023916547076371166
2022-10-31,17125,DNLI,DENALI THERAPEUTICS INC,0.01,-0.06782099999999999,0.023912383453714516
2022-10-31,17372,COGT,COGENT BIOSCIENCES INC,-0.01,-0.087448,-0.009650710851138628
2022-10-31,19499,NKTX,NKARTA INC,-0.01,-0.04412,-0.009814972614034034
2022-10-31,21415,S,SENTINELONE INC,-0.01,-0.10874299999999999,-0.01010605381257771
2022-10-31,20891,ULCC,FRONTIER GROUP HOLDINGS INC,-0.01,0.349219,-0.010112054471601389
2022-10-31,77902,CAKE,CHEESECAKE FACTORY INC,-0.01,0.220692,-0.010136729672054996
2022-10-31,21358,CFLT,CONFLUENT INC,-0.01,0.12851,-0.010144172490858784
2022-10-31,85401,SIGA,S I G A TECHNOLOGIES INC,-0.01,-0.110094,-0.010476257846260308
2022-10-31,19456,CLOV,CLOVER HEALTH INVESTMENTS CORP,-0.01,-0.072915,-0.010524315091840323
2022-10-31,20892,COIN,COINBASE GLOBAL INC,-0.01,0.024964,-0.010650665867663854
2022-10-31,19404,FOUR,SHIFT4 PAYMENTS INC,-0.01,0.028159,-0.010679149496363432
2022-10-31,19076,ASTS,A S T SPACEMOBILE INC,-0.01,-0.0009420000000000001,-0.010701944092199149
2022-10-31,83976,ANF,ABERCROMBIE & FITCH CO,-0.01,0.12822,-0.010826934855303238
2022-10-31,15831,AXSM,AXSOME THERAPEUTICS INC,-0.01,0.009551,-0.01085982252963924
2022-10-31,18580,FSLY,FASTLY INC,-0.01,-0.075471,-0.011051789088579216
2022-10-31,90706,CTRN,CITI TRENDS INC,-0.01,0.45544199999999996,-0.011321441809571436
2022-10-31,18425,BALY,BALLYS CORP,-0.01,0.138361,-0.011330570480156968
2022-10-31,13108,GRPN,GROUPON INC,-0.01,-0.076448,-0.011366127408212905
2022-10-31,20246,LFG,ARCHAEA ENERGY INC,-0.01,0.430766,-0.011377315617311121
2022-10-31,19605,OSH,OAK STREET HEALTH INC,-0.01,-0.177286,-0.011465634475672913
2022-10-31,18184,FSR,FISKER INC,-0.01,0.077143,-0.011466816854243531
2022-10-31,89394,OSTK,OVERSTOCK COM INC DEL,-0.01,-0.047502,-0.011522128311005443
2022-10-31,17907,NKLA,NIKOLA CORP,-0.01,0.074378,-0.011697130738180735
2022-10-31,16529,ROCC,RANGER OIL CORP,-0.01,0.29814999999999997,-0.01172448753125643
2022-10-31,18940,PTON,PELOTON INTERACTIVE INC,-0.01,0.209794,-0.011810187803187051
2022-10-31,19950,WE,WEWORK INC,-0.01,-0.032516,-0.011976334235098463
2022-10-31,14107,TNXP,TONIX PHARMACEUTICALS HLDG CORP,-0.01,-0.158074,-0.012011955406225773
2022-10-31,20870,RXDX,PROMETHEUS BIOSCIENCES INC,-0.01,-0.11230799999999999,-0.012487543530246916
2022-10-31,16829,RDFN,REDFIN CORP,-0.01,-0.178697,-0.01255708297823337
2022-10-31,19177,ONEM,1LIFE HEALTHCARE INC,-0.01,-0.005242,-0.01265313624781481
2022-10-31,18815,NOVA,SUNNOVA ENERGY INTERNATIONAL INC,-0.01,-0.162653,-0.012854545796667779
2022-10-31,57817,JWN,NORDSTROM INC,-0.01,0.213453,-0.012956804864646301
2022-10-31,19533,BFLY,BUTTERFLY NETWORK INC,-0.01,0.040226,-0.012987429656119084
2022-10-31,19489,PCT,PURECYCLE TECHNOLOGIES INC,-0.01,0.022456,-0.013126830449518997
2022-10-31,21895,FRSH,FRESHWORKS INC,-0.01,0.045475999999999996,-0.013304588641868436
2022-10-31,14328,AMC,A M C ENTERTAINMENT HOLDINGS INC,-0.01,-0.046803000000000004,-0.013533861929319758
2022-10-31,15014,PLAY,DAVE & BUSTERS ENTERTAINMENT INC,-0.01,0.281914,-0.013834655829352362
2022-10-31,27422,CLF,CLEVELAND CLIFFS INC NEW,-0.01,-0.037962,-0.014260761600087601
2022-10-31,21905,WRBY,WARBY PARKER INC,-0.01,0.200821,-0.014333420800016618
2022-10-31,91379,HUSA,HOUSTON AMERICAN ENERGY CORP,-0.01,0.098829,-0.014393933481239147
2022-10-31,21117,CORZ,CORE SCIENTIFIC INC,-0.01,-0.8484809999999999,-0.014624049972153934
2022-10-31,91594,SPR,SPIRIT AEROSYSTEMS HOLDINGS INC,-0.01,0.054242,-0.014715635078118544
2022-10-31,15914,WKHS,WORKHORSE GROUP INC,-0.01,-0.061560000000000004,-0.014823905100394878
2022-10-31,81666,HA,HAWAIIAN HOLDINGS INC,-0.01,0.095011,-0.014835458261908546
2022-10-31,18572,BYND,BEYOND MEAT INC,-0.01,0.105648,-0.01491064390442581
2022-10-31,12266,CDMO,AVID BIOSERVICES INC,-0.01,-0.11634399999999999,-0.015140990330748425
2022-10-31,19485,PLRX,PLIANT THERAPEUTICS INC,-0.01,0.188195,-0.0156284171970671
2022-10-31,17313,BLNK,BLINK CHARGING CO,-0.01,-0.16711299999999998,-0.01581866852468939
2022-10-31,22811,BRCC,B R C INC,-0.01,-0.064423,-0.016097372555375408
2022-10-31,22793,SBFM,SUNSHINE BIOPHARMA INC,-0.01,0.104857,-0.016194776345423472
2022-10-31,19851,ARRY,ARRAY TECHNOLOGIES INC,-0.01,0.08935,-0.01719773194115903
2022-10-31,85272,AEHR,AEHR TEST SYSTEMS,-0.01,0.456538,-0.01753329496592841
2022-10-31,92294,UEC,URANIUM ENERGY CORP,-0.01,0.20053,-0.0177337218058241
2022-10-31,22085,PTLO,PORTILLOS INC,-0.01,0.086551,-0.017872475497878293
2022-10-31,18780,ATER,ATERIAN INC,-0.01,-0.11523,-0.018027970638634094
2022-10-31,18453,LAZR,LUMINAR TECHNOLOGIES INC,-0.01,0.108174,-0.01862660200027844
2022-10-31,12350,MULN,MULLEN AUTOMOTIVE INC,-0.01,0.45099799999999995,-0.018796735846247817
2022-10-31,46922,RAD,RITE AID CORP,-0.01,0.052218999999999995,-0.018819525845918453
2022-10-31,85390,PLCE,CHILDRENS PLACE INC,-0.01,0.308129,-0.019026050643805963
2022-10-31,18784,REAL,REALREAL INC,-0.01,0.12434,-0.019051581467138097
2022-10-31,12307,AMRS,AMYRIS INC,-0.01,-0.039998000000000006,-0.019362468451401982
2022-10-31,23105,CMRA,COMERA LIFE SCIENCES HLDGS INC,-0.01,-0.076861,-0.019976867211721955
2022-10-31,17000,RYTM,RHYTHM PHARMACEUTICALS INC,-0.01,0.02502,-0.019987304115439763
2022-10-31,23193,PEV,PHOENIX MOTOR INC,-0.01,0.32251399999999997,-0.02018709044869803
2022-10-31,19187,CLSK,CLEANSPARK INC,-0.01,0.092013,-0.020357150919477558
2022-10-31,20609,LGVN,LONGEVERON INC,-0.01,-0.023948999999999998,-0.020959728239157316
2022-10-31,91915,CNK,CINEMARK HOLDINGS INC,-0.01,-0.126192,-0.021154303113047966
2022-10-31,15271,XELA,EXELA TECHNOLOGIES INC,-0.01,-0.47816000000000003,-0.02211959576099602
2022-10-31,77659,BBBY,BED BATH & BEYOND INC,-0.01,-0.25191600000000003,-0.022124366380959472
2022-10-31,21593,XMTR,XOMETRY INC,-0.01,0.055254,-0.022369360571288504
2022-10-31,23041,NUTX,NUTEX HEALTH INC,-0.01,-0.46566,-0.022486787500893037
2022-10-31,90988,BKD,BROOKDALE SENIOR LIVING INC,-0.01,0.044510999999999995,-0.02253642141385273
2022-10-31,15540,RILY,B RILEY FINANCIAL INC,-0.01,-0.08857999999999999,-0.022641348255832878
2022-10-31,22767,BWV,BLUE WATER VACCINES INC,-0.01,-0.277181,-0.022863654955723785
2022-10-31,92621,IPI,INTREPID POTASH INC,-0.01,0.141216,-0.022949124150548606
2022-10-31,78003,VTNR,VERTEX ENERGY INC,-0.01,0.36685399999999996,-0.02295509753054651
2022-10-31,14822,NERV,MINERVA NEUROSCIENCES INC,-0.01,-0.71522,-0.02314059137579563
2022-10-31,17366,HYMC,HYCROFT MINING HOLDING CORP,-0.01,0.138451,-0.023262025342599496
2022-10-31,22200,CYN,CYNGN INC,-0.01,0.022284,-0.023424814390733628
2022-10-31,14813,MARA,MARATHON DIGITAL HOLDINGS INC,-0.01,0.22176300000000002,-0.023635486683240663
2022-10-31,20631,BOXD,BOXED INC,-0.01,-0.46013600000000004,-0.02396466197174883
2022-10-31,18558,GOEV,CANOO INC,-0.01,-0.27166,-0.02402518261439062
2022-10-31,19408,VRM,VROOM INC,-0.01,-0.105775,-0.024306254670707506
2022-10-31,19539,CANO,CANO HEALTH INC,-0.01,-0.589409,-0.024675752973681853
2022-10-31,16755,APRN,BLUE APRON HOLDINGS INC,-0.01,-0.585372,-0.025508121324184608
2022-10-31,19958,EAR,EARGO INC,-0.01,-0.375184,-0.026463241976004043
2022-10-31,19893,FUBO,FUBOTV INC,-0.01,0.028659,-0.02655645719347895
2022-10-31,18302,ADN,ADVENT TECHNOLOGIES HLDGS INC,-0.01,-0.263765,-0.03083064284798275
2022-10-31,19832,GOVX,GEOVAX LABS INC,-0.01,-0.13994199999999998,-0.03096402678278574
2022-10-31,21789,WEBR,WEBER INC,-0.01,0.011372,-0.03161390793074191
2022-10-31,21890,BROS,DUTCH BROS INC,-0.01,0.182585,-0.031713781854616936
2022-10-31,19919,STEM,STEM INC,-0.01,0.017163,-0.031910771156045625
2022-10-31,22602,SIDU,SIDUS SPACE INC,-0.01,-0.177682,-0.034688228453148916
2022-10-31,19616,SST,SYSTEM1 INC,-0.01,-0.17879799999999998,-0.037041286661677955
2022-10-31,82859,REV,REVLON INC,-0.01,-0.650976,-0.037522453843634895
2022-10-31,16655,CVNA,CARVANA CO,-0.01,-0.33582500000000004,-0.0385492766480185
2022-10-31,22273,AERC,AEROCLEAN TECHNOLOGIES INC,-0.01,0.084178,-0.04519498251245122
2022-10-31,18320,TBLT,TOUGHBUILT INDUSTRIES INC,-0.01,0.012379000000000001,-0.049872811089935645
2022-10-31,16795,PIXY,SHIFTPIXY INC,-0.01,-0.17044299999999998,-0.05836174697828751
2022-10-31,15057,APDN,APPLIED DNA SCIENCES INC,-0.01,0.572894,-0.06300092737200479
2022-10-31,14820,MDVL,MEDAVAIL HOLDINGS INC,-0.01,-0.134801,-0.06535570362425033
2022-11-30,49656,BK,BANK OF NEW YORK MELLON CORP,0.01,0.087146,0.04679650636424852
2022-11-30,21949,OLPX,OLAPLEX HOLDINGS INC,0.01,0.353962,0.04508015617852275
2022-11-30,58246,NTRS,NORTHERN TRUST CORP,0.01,0.100997,0.043737863823421645
2022-11-30,16816,BHF,BRIGHTHOUSE FINANCIAL INC,0.01,-0.026161,0.04332054581369704
2022-11-30,90177,ACAD,ACADIA PHARMACEUTICALS,0.01,-0.030928,0.03938502990250586
2022-11-30,16505,BPOP,POPULAR INC,0.01,0.029667000000000002,0.038656895775435234
2022-11-30,72726,STT,STATE STREET CORP,0.01,0.073766,0.036531917012240324
2022-11-30,19635,HRMY,HARMONY BIOSCIENCES HLDGS INC,0.01,0.146567,0.03543043122628423
2022-11-30,47896,JPM,JPMORGAN CHASE & CO,0.01,0.094856,0.035389758281527926
2022-11-30,13825,ENTA,ENANTA PHARMACEUTICALS INC,0.01,-0.032118,0.034906573129217994
2022-11-30,88949,SGEN,SEAGEN INC,0.01,-0.048232,0.034111913998685885
2022-11-30,19024,RLMD,RELMADA THERAPEUTICS,0.01,-0.275156,0.03361314032369554
2022-11-30,90634,AX,AXOS FINANCIAL INC,0.01,0.026661999999999998,0.033352406944848985
2022-11-30,78829,UMBF,U M B FINANCIAL CORP,0.01,0.024782,0.03323055209429052
2022-11-30,13967,PTCT,P T C THERAPEUTICS INC,0.01,0.094183,0.032992659279432804
2022-11-30,15284,BPMC,BLUEPRINT MEDICINES CORP,0.01,-0.080981,0.032674931885076426
2022-11-30,89395,PNFP,PINNACLE FINANCIAL PARTNERS INC,0.01,0.010742999999999999,0.03246095805993675
2022-11-30,80498,ABCB,AMERIS BANCORP,0.01,0.023740999999999998,0.03228763750615647
2022-11-30,14318,NMIH,N M I HOLDINGS INC,0.01,-0.021096,0.032264323664672946
2022-11-30,78840,IAC,IAC INC,0.01,0.063085,0.03202904085262247
2022-11-30,66157,USB,U S BANCORP DEL,0.01,0.066402,0.031918537372399365
2022-11-30,14670,SFBS,SERVISFIRST BANCSHARES INC,0.01,0.0036490000000000003,0.03186718947208963
2022-11-30,17342,DBX,DROPBOX INC,0.01,0.080362,0.03178287607917733
2022-11-30,89826,TCBI,TEXAS CAPITAL BANCSHARES INC,0.01,-0.003023,0.03172929206412747
2022-11-30,13407,META,META PLATFORMS INC,0.01,0.26485499999999995,0.03160771995348112
2022-11-30,21125,ZIP,ZIPRECRUITER INC,0.01,-0.015378,0.03098576193403609
2022-11-30,80306,BCRX,BIOCRYST PHARMACEUTICALS INC,0.01,-0.002107,0.03059860192167175
2022-11-30,11786,SIVB,S V B FINANCIAL GROUP,0.01,0.0006940000000000002,0.030569053163481717
2022-11-30,80072,VLY,VALLEY NATIONAL BANCORP,0.01,0.063698,0.030373487009661877
2022-11-30,14316,KPTI,KARYOPHARM THERAPEUTICS INC,0.01,0.108489,0.030325405327897303
2022-11-30,84636,WTFC,WINTRUST FINANCIAL CORP,0.01,-0.022704000000000002,0.030242568937636344
2022-11-30,21029,RUM,RUMBLE INC,0.01,-0.21931699999999998,0.03018577530203647
2022-11-30,71563,TFC,TRUIST FINANCIAL CORP,0.01,0.054974,0.03006905372482509
2022-11-30,19854,EBC,EASTERN BANKSHARES INC,0.01,0.020097,0.029832132937227838
2022-11-30,16632,HLNE,HAMILTON LANE INC,0.01,0.232182,0.029772596559063606
2022-11-30,22027,JXN,JACKSON FINANCIAL INC,0.01,-0.014848,0.029733130279926145
2022-11-30,14641,ZEN,ZENDESK INC,0.01,0.007706,0.029568580841859815
2022-11-30,16968,MDB,MONGODB INC,0.01,-0.168621,0.029547865886677276
2022-11-30,91356,HOMB,HOME BANCSHARES INC,0.01,0.00198,0.02954705515373833
2022-11-30,49015,LNC,LINCOLN NATIONAL CORP,0.01,-0.280005,0.029365861911890008
2022-11-30,14596,FIVN,FIVE 9 INC,0.01,0.061034000000000005,0.02911875822081506
2022-11-30,16649,OKTA,OKTA INC,0.01,-0.052749,0.029099016667433076
2022-11-30,86102,FHI,FEDERATED HERMES INC,0.01,0.097836,0.029063045924338986
2022-11-30,59408,BAC,BANK OF AMERICA CORP,0.01,0.047366000000000005,0.02891634076036733
2022-11-30,20117,RAMP,LIVERAMP HOLDINGS INC,0.01,0.193222,0.028861230809753335
2022-11-30,13628,WDAY,WORKDAY INC,0.01,0.074669,0.02873585667605056
2022-11-30,35554,MTB,M & T BANK CORP,0.01,0.014071,0.028576583949476105
2022-11-30,21120,VMEO,VIMEO INC,0.01,0.12346000000000001,0.028540640193777504
2022-11-30,25081,CMA,COMERICA INC,0.01,0.014733,0.028464504566993266
2022-11-30,15145,BOX,BOX INC,0.01,-0.057934,0.028447330496640156
2022-11-30,45306,IDCC,INTERDIGITAL INC,0.01,0.0031599999999999996,0.028394930612657934
2022-11-30,88343,PACW,PACWEST BANCORP DE,0.01,0.057636,0.028387627222878912
2022-11-30,85741,HOPE,HOPE BANCORP INC,0.01,0.011654000000000001,0.0283577923927112
2022-11-30,18134,UPWK,UPWORK INC,0.01,-0.092075,0.02827288045910987
2022-11-30,13046,UI,UBIQUITI INC,0.01,-0.135835,0.028235403753572846
2022-11-30,15318,ASB,ASSOCIATED BANC CORP,0.01,0.016035,0.027981781546976187
2022-11-30,23063,AZPN,ASPEN TECHNOLOGY INC NEW,0.01,-0.048207,0.02794267070030053
2022-11-30,76261,EXPO,EXPONENT INC,0.01,0.08269900000000001,0.027831003515025432
2022-11-30,90248,DPZ,DOMINOS PIZZA INC,0.01,0.16717200000000002,0.02782646714059623
2022-11-30,88615,ITGR,INTEGER HOLDINGS CORP,0.01,0.189507,0.027690043720111843
2022-11-30,20447,PLTK,PLAYTIKA HOLDING CORP,0.01,-0.002856,0.02760854338141191
2022-11-30,27888,CFR,CULLEN FROST BANKERS INC,0.01,-0.061621999999999996,0.027528459804318
2022-11-30,16924,DCPH,DECIPHERA PHARMACEUTICALS INC,0.01,-0.021968,0.02741411529323612
2022-11-30,82779,NVAX,NOVAVAX INC,0.01,-0.262398,0.027400164792198308
2022-11-30,10629,FNB,F N B CORP PA,0.01,-0.027078,0.027341114893212632
2022-11-30,79072,BANF,BANCFIRST CORP,0.01,0.061014,0.02731675334209514
2022-11-30,13318,YELP,YELP INC,0.01,-0.197076,0.02729668890739528
2022-11-30,20059,MRVI,MARAVAI LIFESCIENCES HLDGS INC,0.01,-0.10647,0.027261303193101525
2022-11-30,88159,EXEL,EXELIXIS INC,0.01,0.027301,0.027204460180706398
2022-11-30,15222,IOVA,IOVANCE BIOTHERAPEUTICS INC,0.01,-0.31763100000000005,0.027192157430873703
2022-11-30,90037,HTH,HILLTOP HOLDINGS INC,0.01,0.031911,0.02699267337952773
2022-11-30,65294,RLI,R L I CORP,0.01,0.05409,0.02699151022801836
2022-11-30,15409,ALRM,ALARM COM HOLDINGS INC,0.01,-0.154793,0.026984283642023512
2022-11-30,86783,BKNG,BOOKING HOLDINGS INC,0.01,0.109459,0.02691741943170915
2022-11-30,60442,PNC,P N C FINANCIAL SERVICES GRP INC,0.01,0.036877,0.026764038492735537
2022-11-30,76804,MTG,M G I C INVESTMENT CORP WIS,0.01,0.010596000000000001,0.0265952364026041
2022-11-30,16591,LAUR,LAUREATE EDUCATION INC,0.01,-0.12861999999999998,0.026545792973896847
2022-11-30,70519,C,CITIGROUP INC,0.01,0.064677,0.026491075869039784
2022-11-30,90601,NDAQ,NASDAQ INC,0.01,0.09708,0.02640087992151425
2022-11-30,89297,CCOI,COGENT COMMUNICATIONS HLDS INC,0.01,0.120341,0.026361338055238118
2022-11-30,79859,NYCB,NEW YORK COMMUNITY BANCORP INC,0.01,0.020645,0.026316011393484127
2022-11-30,89753,FORM,FORMFACTOR INC,0.01,0.138658,0.026137997590368514
2022-11-30,17034,ALTR,ALTAIR ENGINEERING INC,0.01,-0.002448,0.026126529115699623
2022-11-30,76504,CATY,CATHAY GENERAL BANCORP,0.01,0.023909,0.02592171211955477
2022-11-30,35044,RF,REGIONS FINANCIAL CORP NEW,0.01,0.054547000000000005,0.02588593645004341
2022-11-30,93132,FTNT,FORTINET INC,0.01,-0.072835,0.025819813978646727
2022-11-30,85875,IBOC,INTERNATIONAL BANCSHARES CORP,0.01,0.059241,0.025767488438164572
2022-11-30,13181,GWRE,GUIDEWIRE SOFTWARE INC,0.01,-0.004539,0.025766754680415633
2022-11-30,14558,ALLY,ALLY FINANCIAL INC,0.01,-0.022813,0.025701693494347817
2022-11-30,36397,FHN,FIRST HORIZON CORP,0.01,0.011016000000000001,0.025603380935708978
2022-11-30,87812,SLAB,SILICON LABORATORIES INC,0.01,0.26271999999999995,0.025482598666553415
